Bitrate_bps,Average_CDF
1548274.1370685343,0.9979458978583151
1550775.3876938468,0.9981182279008244
1553276.6383191594,0.9982905579433337
1555777.8889444722,0.9984628879858429
1558279.1395697847,0.9986352180283522
1560780.3901950975,0.9987791526836086
1563281.64082041,0.9989006201660888
1565782.891445723,0.9990220876485689
1568284.1420710355,0.9991435551310491
1570785.392696348,0.9992650226135293
1573286.6433216608,0.9993864900960094
1575787.8939469734,0.9995079575784896
1578289.1445722862,0.9996294250609699
1580790.3951975987,0.99975089254345
1583291.6458229113,0.99987236002593
1585792.896448224,0.9999938275084103
1588294.1470735366,1.0
1590795.3976988494,1.0
1593296.648324162,1.0
1595797.8989494746,1.0
1598299.1495747874,1.0
1600800.4002001,1.0
1603301.6508254127,1.0
1605802.9014507253,1.0
1608304.1520760378,1.0
1610805.4027013506,1.0
1613306.6533266632,1.0
1615807.903951976,1.0
1618309.1545772885,1.0
1620810.4052026013,1.0
1623311.655827914,1.0
1625812.9064532265,1.0
1628314.1570785393,1.0
1630815.4077038518,1.0
1633316.6583291646,1.0
1635817.9089544772,1.0
1638319.1595797897,1.0
1640820.4102051025,1.0
1643321.660830415,1.0
1645822.9114557279,1.0
1648324.1620810404,1.0
1650825.412706353,1.0
1653326.6633316658,1.0
1655827.9139569784,1.0
1658329.1645822912,1.0
1660830.4152076037,1.0
1663331.6658329163,1.0
1665832.916458229,1.0
1668334.1670835416,1.0
1670835.4177088544,1.0
1673336.668334167,1.0
1675837.9189594795,1.0
1678339.1695847923,1.0
1680840.420210105,1.0
1683341.6708354177,1.0
1685842.9214607303,1.0
1688344.172086043,1.0
1690845.4227113556,1.0
1693346.6733366682,1.0
1695847.923961981,1.0
1698349.1745872935,1.0
1700850.4252126063,1.0
1703351.6758379189,1.0
1705852.9264632314,1.0
1708354.1770885442,1.0
1710855.4277138568,1.0
1713356.6783391696,1.0
1715857.9289644822,1.0
1718359.1795897947,1.0
1720860.4302151075,1.0
1723361.68084042,1.0
1725862.9314657329,1.0
1728364.1820910454,1.0
1730865.432716358,1.0
1733366.6833416708,1.0
1735867.9339669833,1.0
1738369.1845922961,1.0
1740870.4352176087,1.0
1743371.6858429215,1.0
1745872.936468234,1.0
1748374.1870935466,1.0
1750875.4377188594,1.0
1753376.688344172,1.0
1755877.9389694848,1.0
1758379.1895947973,1.0
1760880.44022011,1.0
1763381.6908454227,1.0
1765882.9414707352,1.0
1768384.192096048,1.0
1770885.4427213606,1.0
1773386.6933466732,1.0
1775887.943971986,1.0
1778389.1945972985,1.0
1780890.4452226113,1.0
1783391.6958479239,1.0
1785892.9464732364,1.0
1788394.1970985492,1.0
1790895.4477238618,1.0
1793396.6983491746,1.0
1795897.9489744871,1.0
1798399.1995997997,1.0
1800900.4502251125,1.0
1803401.700850425,1.0
1805902.9514757378,1.0
1808404.2021010504,1.0
1810905.4527263632,1.0
1813406.7033516758,1.0
1815907.9539769883,1.0
1818409.2046023011,1.0
1820910.4552276137,1.0
1823411.7058529265,1.0
1825912.956478239,1.0
1828414.2071035516,1.0
1830915.4577288644,1.0
1833416.708354177,1.0
1835917.9589794897,1.0
1838419.2096048023,1.0
1840920.4602301149,1.0
1843421.7108554277,1.0
1845922.9614807402,1.0
1848424.212106053,1.0
1850925.4627313656,1.0
1853426.7133566781,1.0
1855927.963981991,1.0
1858429.2146073035,1.0
1860930.4652326163,1.0
1863431.7158579289,1.0
1865932.9664832416,1.0
1868434.2171085542,1.0
1870935.4677338668,1.0
1873436.7183591796,1.0
1875937.9689844921,1.0
1878439.219609805,1.0
1880940.4702351175,1.0
1883441.72086043,1.0
1885942.9714857428,1.0
1888444.2221110554,1.0
1890945.4727363682,1.0
1893446.7233616807,1.0
1895947.9739869933,1.0
1898449.224612306,1.0
1900950.4752376187,1.0
1903451.7258629315,1.0
1905952.976488244,1.0
1908454.2271135566,1.0
1910955.4777388694,1.0
1913456.728364182,1.0
1915957.9789894947,1.0
1918459.2296148073,1.0
1920960.48024012,1.0
1923461.7308654326,1.0
1925962.9814907452,1.0
1928464.232116058,1.0
1930965.4827413706,1.0
1933466.7333666834,1.0
1935967.983991996,1.0
1938469.2346173085,1.0
1940970.4852426213,1.0
1943471.7358679338,1.0
1945972.9864932466,1.0
1948474.2371185592,1.0
1950975.4877438718,1.0
1953476.7383691845,1.0
